date,adm1_name,adm0_name,cum_confirmed_cases,cum_confirmed_cases_original,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_list,travel_ban_intl_out_opt_country_list,policies_enacted
2020-03-12,Gangwon-do,KOR,42,28,1,6,21,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-13,Gangwon-do,KOR,43,28,1,6,21,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-14,Gangwon-do,KOR,43,28,1,6,21,37.717,128.281,0,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-15,Gangwon-do,KOR,43,29,1,7,21,37.717,128.281,1,1539521,0,0,1,0,0,0,0,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-16,Gangwon-do,KOR,44,29,1,7,21,37.717,128.281,0,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",8
2020-03-17,Gangwon-do,KOR,44,29,1,8,20,37.717,128.281,0,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",8
2020-03-18,Gangwon-do,KOR,44,30,1,8,21,37.717,128.281,1,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['All Countries']""",8
2020-03-19,Gangwon-do,KOR,44,30,1,9,20,37.717,128.281,0,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",8
2020-03-20,Gangwon-do,KOR,44,30,1,10,19,37.717,128.281,0,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",8
2020-03-21,Gangwon-do,KOR,44,30,1,12,17,37.717,128.281,0,1539521,0,0,1,0,1,0,0,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",8
2020-03-22,Gangwon-do,KOR,44,30,1,13,16,37.717,128.281,0,1539521,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-23,Gangwon-do,KOR,45,30,1,14,15,37.717,128.281,0,1539521,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-24,Gangwon-do,KOR,45,30,1,14,15,37.717,128.281,0,1539521,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-25,Gangwon-do,KOR,45,30,1,15,14,37.717,128.281,0,1539521,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-26,Gangwon-do,KOR,45,31,1,18,12,37.717,128.281,1,1539521,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-27,Gangwon-do,KOR,45,32,1,20,11,37.717,128.281,1,1539521,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-28,Gangwon-do,KOR,45,34,1,20,13,37.717,128.281,2,1539521,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-29,Gangwon-do,KOR,45,36,1,21,14,37.717,128.281,2,1539521,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-30,Gangwon-do,KOR,45,36,1,21,14,37.717,128.281,0,1539521,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-31,Gangwon-do,KOR,45,36,1,23,12,37.717,128.281,0,1539521,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-04-01,Gangwon-do,KOR,45,38,1,23,14,37.717,128.281,2,1539521,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-04-02,Gangwon-do,KOR,45,39,1,23,15,37.717,128.281,1,1539521,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-04-03,Gangwon-do,KOR,45,41,1,23,17,37.717,128.281,2,1539521,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-04-04,Gangwon-do,KOR,45,42,1,23,18,37.717,128.281,1,1539521,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-04-05,Gangwon-do,KOR,45,45,1,24,20,37.717,128.281,3,1539521,0,0,1,0,1,1,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-04-06,Gangwon-do,KOR,45,45,1,24,20,37.717,128.281,0,1539521,0,0,1,0,1,1,0,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-01-20,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-21,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-22,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-23,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-24,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-25,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-26,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-27,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-28,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-29,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-30,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-31,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-01,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-02,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-03,Gwangju,KOR,0,0,0,0,0,35.134,126.855,0,1456121,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-02-04,Gwangju,KOR,1,1,0,0,1,35.134,126.855,1,1456121,0,0,0,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,1
2020-02-05,Gwangju,KOR,2,2,0,0,2,35.134,126.855,1,1456121,0,0,0,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,1
2020-02-06,Gwangju,KOR,3,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,2
2020-02-07,Gwangju,KOR,4,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-08,Gwangju,KOR,5,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-09,Gwangju,KOR,6,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-10,Gwangju,KOR,6,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-11,Gwangju,KOR,7,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-12,Gwangju,KOR,8,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""['China', 'Hongkong', 'Macau']""",NA,2
2020-02-13,Gwangju,KOR,9,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-14,Gwangju,KOR,9,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-15,Gwangju,KOR,10,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-16,Gwangju,KOR,11,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-17,Gwangju,KOR,11,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-18,Gwangju,KOR,12,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-19,Gwangju,KOR,13,2,0,0,2,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-20,Gwangju,KOR,13,3,0,2,1,35.134,126.855,1,1456121,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-21,Gwangju,KOR,14,6,0,2,4,35.134,126.855,3,1456121,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-22,Gwangju,KOR,14,8,0,2,6,35.134,126.855,2,1456121,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-23,Gwangju,KOR,15,9,0,2,7,35.134,126.855,1,1456121,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-24,Gwangju,KOR,15,9,0,2,7,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-25,Gwangju,KOR,16,9,0,2,7,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-26,Gwangju,KOR,16,9,0,2,7,35.134,126.855,0,1456121,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-27,Gwangju,KOR,17,9,0,2,7,35.134,126.855,0,1456121,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",4
2020-02-28,Gwangju,KOR,17,9,0,2,7,35.134,126.855,0,1456121,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",5
2020-02-29,Gwangju,KOR,18,9,0,2,7,35.134,126.855,0,1456121,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-01,Gwangju,KOR,18,9,0,2,7,35.134,126.855,0,1456121,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",6
2020-03-02,Gwangju,KOR,19,12,0,2,10,35.134,126.855,3,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-03,Gwangju,KOR,19,12,0,2,10,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-04,Gwangju,KOR,19,13,0,2,11,35.134,126.855,1,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-05,Gwangju,KOR,20,13,0,2,11,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-06,Gwangju,KOR,20,13,0,3,10,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-07,Gwangju,KOR,20,14,0,3,11,35.134,126.855,1,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-08,Gwangju,KOR,21,15,0,3,12,35.134,126.855,1,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy']""",7
2020-03-09,Gwangju,KOR,21,15,0,3,12,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-10,Gwangju,KOR,21,15,0,3,12,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",7
2020-03-11,Gwangju,KOR,22,15,0,3,12,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-12,Gwangju,KOR,22,15,0,3,12,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-13,Gwangju,KOR,22,15,0,3,12,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-14,Gwangju,KOR,23,16,0,3,13,35.134,126.855,1,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-15,Gwangju,KOR,23,16,0,3,13,35.134,126.855,0,1456121,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'France', 'Germany', 'Spain', 'UK', 'Netherlands']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan']""",8
2020-03-16,Gwangju,KOR,23,16,0,3,13,35.134,126.855,0,1456121,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",9
2020-03-17,Gwangju,KOR,23,18,0,6,12,35.134,126.855,2,1456121,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['China', 'Hongkong', 'Macau', 'Italy', 'Japan', 'All Europe']""",9
2020-03-18,Gwangju,KOR,24,18,0,7,11,35.134,126.855,0,1456121,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['China', 'Hongkong', 'Macau', 'Italy', 'Iran', 'All Europe']""","""['All Countries']""",9
2020-03-19,Gwangju,KOR,24,18,0,10,8,35.134,126.855,0,1456121,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-20,Gwangju,KOR,24,19,0,10,9,35.134,126.855,1,1456121,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-21,Gwangju,KOR,24,19,0,10,9,35.134,126.855,0,1456121,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"""['All Countries']""","""['All Countries']""",9
2020-03-22,Gwangju,KOR,25,19,0,10,9,35.134,126.855,0,1456121,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-23,Gwangju,KOR,25,19,0,11,8,35.134,126.855,0,1456121,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-24,Gwangju,KOR,25,19,0,11,8,35.134,126.855,0,1456121,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-25,Gwangju,KOR,25,19,0,11,8,35.134,126.855,0,1456121,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-26,Gwangju,KOR,25,20,0,11,9,35.134,126.855,1,1456121,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-27,Gwangju,KOR,25,20,0,11,9,35.134,126.855,0,1456121,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-28,Gwangju,KOR,26,20,0,12,8,35.134,126.855,0,1456121,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-29,Gwangju,KOR,26,20,0,13,7,35.134,126.855,0,1456121,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-30,Gwangju,KOR,26,20,0,14,6,35.134,126.855,0,1456121,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-03-31,Gwangju,KOR,26,24,0,14,10,35.134,126.855,4,1456121,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-01,Gwangju,KOR,26,25,0,14,11,35.134,126.855,1,1456121,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-02,Gwangju,KOR,26,26,0,15,11,35.134,126.855,1,1456121,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-03,Gwangju,KOR,27,26,0,15,11,35.134,126.855,0,1456121,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-04,Gwangju,KOR,27,27,0,15,12,35.134,126.855,1,1456121,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-05,Gwangju,KOR,27,27,0,15,12,35.134,126.855,0,1456121,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-04-06,Gwangju,KOR,27,27,0,15,12,35.134,126.855,0,1456121,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"""['All Countries']""","""['All Countries']""",10
2020-01-20,Gyeonggi-do,KOR,0,0,0,0,0,37.491,127.186,0,13265377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-21,Gyeonggi-do,KOR,0,0,0,0,0,37.491,127.186,0,13265377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-22,Gyeonggi-do,KOR,0,0,0,0,0,37.491,127.186,0,13265377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-23,Gyeonggi-do,KOR,0,0,0,0,0,37.491,127.186,0,13265377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-24,Gyeonggi-do,KOR,0,0,0,0,0,37.491,127.186,0,13265377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-25,Gyeonggi-do,KOR,0,0,0,0,0,37.491,127.186,0,13265377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-26,Gyeonggi-do,KOR,1,1,0,0,1,37.491,127.186,1,13265377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-27,Gyeonggi-do,KOR,2,2,0,0,2,37.491,127.186,1,13265377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2020-01-28,Gyeonggi-do,KOR,3,2,0,0,2,37.491,127.186,0,13265377,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-29,Gyeonggi-do,KOR,4,2,0,0,2,37.491,127.186,0,13265377,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,1
2020-01-30,Gyeonggi-do,KOR,6,2,0,0,2,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,2
2020-01-31,Gyeonggi-do,KOR,7,2,0,0,2,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,2
2020-02-01,Gyeonggi-do,KOR,8,4,0,0,4,37.491,127.186,2,13265377,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,2
2020-02-02,Gyeonggi-do,KOR,9,7,0,0,7,37.491,127.186,3,13265377,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,2
2020-02-03,Gyeonggi-do,KOR,11,7,0,0,7,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"""[""China""]""",NA,2
2020-02-04,Gyeonggi-do,KOR,12,7,0,0,7,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,2
2020-02-05,Gyeonggi-do,KOR,14,9,0,0,9,37.491,127.186,2,13265377,0,0,1,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,2
2020-02-06,Gyeonggi-do,KOR,16,9,0,0,9,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,2,1,0,0,0,"""[""China""]""",NA,2
2020-02-07,Gyeonggi-do,KOR,17,9,0,0,9,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-08,Gyeonggi-do,KOR,19,9,0,0,9,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-09,Gyeonggi-do,KOR,21,12,0,1,11,37.491,127.186,3,13265377,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-10,Gyeonggi-do,KOR,23,12,0,1,11,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-11,Gyeonggi-do,KOR,25,12,0,1,11,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""[""China""]""",NA,2
2020-02-12,Gyeonggi-do,KOR,28,12,0,3,9,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,3,1,0,0,0,"""['China', 'Hongkong', 'Macau']""",NA,2
2020-02-13,Gyeonggi-do,KOR,30,12,0,3,9,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
2020-02-14,Gyeonggi-do,KOR,32,12,0,3,9,37.491,127.186,0,13265377,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"""['China', 'Hongkong', 'Macau']""","""['China', 'Hongkong', 'Macau', 'Japan', 'Malaysia', 'Singapore', 'Taiwan', 'Thailand', and 'Vietnam']""",3
